Id,Label,Group,Attribute
37,https://en.wikipedia.org/wiki/Arylcyclohexylamine,link,0
38,https://en.wikipedia.org/wiki/Formaldehyde,link,0
39,https://en.wikipedia.org/wiki/Taliban,link,0
40,https://en.wikipedia.org/wiki/Tenoxicam,link,0
41,https://en.wikipedia.org/wiki/Cyproterone_acetate,link,0
42,https://en.wikipedia.org/wiki/Ciprefadol,link,0
43,https://en.wikipedia.org/wiki/Apparicine,link,0
44,https://en.wikipedia.org/wiki/BU09059,link,0
45,https://en.wikipedia.org/wiki/Opioid,link,0
46,https://en.wikipedia.org/wiki/Piminodine,link,0
47,https://en.wikipedia.org/wiki/Protein_Data_Bank,link,0
48,https://en.wikipedia.org/wiki/Suprofen,link,0
49,https://en.wikipedia.org/wiki/Diflunisal,link,0
50,https://en.wikipedia.org/wiki/Potassium_chloride_(medical_use),link,0
51,https://en.wikipedia.org/wiki/Candoxatril,link,0
52,https://en.wikipedia.org/wiki/Bioavailability,link,0
53,https://en.wikipedia.org/wiki/Benzydamine,link,0
54,https://en.wikipedia.org/wiki/Central_nervous_system,link,0
55,https://en.wikipedia.org/wiki/Diclofenac,link,0
56,https://en.wikipedia.org/wiki/LPK-26,link,0
57,https://en.wikipedia.org/wiki/Proadifen,link,0
58,https://en.wikipedia.org/wiki/RB-101,link,0
59,https://en.wikipedia.org/wiki/BW373U86,link,0
60,https://en.wikipedia.org/wiki/Chloroxymorphamine,link,0
61,https://en.wikipedia.org/wiki/Nabiximols,link,0
62,https://en.wikipedia.org/wiki/Pethidine,link,0
63,https://en.wikipedia.org/wiki/British_Columbia,link,0
64,https://en.wikipedia.org/wiki/Parafluorofentanyl,link,0
65,https://en.wikipedia.org/wiki/Microgram,link,0
66,https://en.wikipedia.org/wiki/SC-17599,link,0
67,https://en.wikipedia.org/wiki/Chemical_formula,link,0
68,https://en.wikipedia.org/wiki/Ibuprofen/paracetamol,link,0
69,https://en.wikipedia.org/wiki/ATC_code_N02,link,0
70,https://en.wikipedia.org/wiki/Sodium_thiopental,link,0
71,https://en.wikipedia.org/wiki/Naltalimide,link,0
72,https://en.wikipedia.org/wiki/Ciglitazone,link,0
73,https://en.wikipedia.org/wiki/Methadone,link,0
74,https://en.wikipedia.org/wiki/Dihydroetorphine,link,0
75,https://en.wikipedia.org/wiki/Delirium,link,0
76,https://en.wikipedia.org/wiki/Endomorphin-1,link,0
77,https://en.wikipedia.org/wiki/SR-16435,link,0
78,https://en.wikipedia.org/wiki/Lipotropin,link,0
79,https://en.wikipedia.org/wiki/Axelopran,link,0
80,https://en.wikipedia.org/wiki/Quingestrone,link,0
81,https://en.wikipedia.org/wiki/Food_and_Drug_Administration,link,0
82,https://en.wikipedia.org/wiki/Bezitramide,link,0
83,https://en.wikipedia.org/wiki/Ethenzamide,link,0
84,https://en.wikipedia.org/wiki/Pregnanediol,link,0
85,https://en.wikipedia.org/wiki/The_New_York_Times,link,0
86,https://en.wikipedia.org/wiki/SCH-221510,link,0
87,https://en.wikipedia.org/wiki/Los_Angeles_Times,link,0
88,https://en.wikipedia.org/wiki/Picenadol,link,0
89,https://en.wikipedia.org/wiki/NNC_63-0532,link,0
90,https://en.wikipedia.org/wiki/Nociceptin_receptor,link,0
91,https://en.wikipedia.org/wiki/Unique_Ingredient_Identifier,link,0
92,https://en.wikipedia.org/wiki/Buprenorphine,link,0
93,https://en.wikipedia.org/wiki/HS665,link,0
94,https://en.wikipedia.org/wiki/Matrine,link,0
95,https://en.wikipedia.org/wiki/Xenobiotic-sensing_receptor,link,0
96,https://en.wikipedia.org/wiki/Sufentanil,link,0
97,https://en.wikipedia.org/wiki/Nalorphine,link,0
98,https://en.wikipedia.org/wiki/Methylnaltrexone,link,0
99,https://en.wikipedia.org/wiki/Fedotozine,link,0
100,https://en.wikipedia.org/wiki/Flufenamic_acid,link,0
101,https://en.wikipedia.org/wiki/8-Carboxamidocyclazocine,link,0
102,https://en.wikipedia.org/wiki/Celecoxib,link,0
103,https://en.wikipedia.org/wiki/DAMGO,link,0
104,https://en.wikipedia.org/wiki/Hyperoside,link,0
105,https://en.wikipedia.org/wiki/Methoxypropane,link,0
106,https://en.wikipedia.org/wiki/Methyl_salicylate,link,0
107,https://en.wikipedia.org/wiki/Flurbiprofen,link,0
108,https://en.wikipedia.org/wiki/Oliceridine,link,0
109,https://en.wikipedia.org/wiki/Phenacetin,link,0
110,https://en.wikipedia.org/wiki/Nalmefene,link,0
111,https://en.wikipedia.org/wiki/Barbiturate,link,0
112,https://en.wikipedia.org/wiki/Benzylmorphine,link,0
113,https://en.wikipedia.org/wiki/DailyMed,link,0
114,https://en.wikipedia.org/wiki/Lethal_injection,link,0
115,https://en.wikipedia.org/wiki/AH-7921,link,0
116,https://en.wikipedia.org/wiki/Amlodipine_besylate,link,0
117,https://en.wikipedia.org/wiki/Dibunate_sodium,link,0
118,https://en.wikipedia.org/wiki/Chrysin,link,0
119,https://en.wikipedia.org/wiki/Clotrimazole,link,0
120,https://en.wikipedia.org/wiki/Alfaxalone,link,0
121,https://en.wikipedia.org/wiki/Salicylamide,link,0
122,https://en.wikipedia.org/wiki/Anesthesia,link,0
123,https://en.wikipedia.org/wiki/General_anaesthetic,link,0
124,https://en.wikipedia.org/wiki/Hydrocodone/ibuprofen,link,0
125,https://en.wikipedia.org/wiki/Aurothioglucose,link,0
126,https://en.wikipedia.org/wiki/Noribogaine,link,0
127,https://en.wikipedia.org/wiki/Morpholine_salicylate,link,0
128,https://en.wikipedia.org/wiki/Bedinvetmab,link,0
129,https://en.wikipedia.org/wiki/Docusate_calcium,link,0
130,https://en.wikipedia.org/wiki/Asimadoline,link,0
131,https://en.wikipedia.org/wiki/JSmol,link,0
132,https://en.wikipedia.org/wiki/Nevirapine,link,0
133,https://en.wikipedia.org/wiki/Channel_modulator,link,0
134,https://en.wikipedia.org/wiki/BU-48,link,0
135,https://en.wikipedia.org/wiki/Propacetamol,link,0
136,https://en.wikipedia.org/wiki/Oxycodone/aspirin,link,0
137,https://en.wikipedia.org/wiki/Methocarbamol,link,0
138,https://en.wikipedia.org/wiki/Mefenamic_acid,link,0
139,https://en.wikipedia.org/wiki/Pharmacy,link,0
140,https://en.wikipedia.org/wiki/Medication,link,0
141,https://en.wikipedia.org/wiki/Butorphanol,link,0
142,https://en.wikipedia.org/wiki/Lufuradom,link,0
143,https://en.wikipedia.org/wiki/Laudanosine,link,0
144,https://en.wikipedia.org/wiki/Dynorphin_B,link,0
145,https://en.wikipedia.org/wiki/Enadoline,link,0
146,https://en.wikipedia.org/wiki/Norelgestromin,link,0
147,https://en.wikipedia.org/wiki/Tifluadom,link,0
148,https://en.wikipedia.org/wiki/Metopon,link,0
149,"https://en.wikipedia.org/wiki/ICI-199,441",link,0
150,https://en.wikipedia.org/wiki/DPDPE,link,0
151,https://en.wikipedia.org/wiki/6%27-Guanidinonaltrindole,link,0
152,https://en.wikipedia.org/wiki/Nausea,link,0
153,https://en.wikipedia.org/wiki/Alvimopan,link,0
154,https://en.wikipedia.org/wiki/Metyrapone,link,0
155,https://en.wikipedia.org/wiki/Trichloroethylene,link,0
156,https://en.wikipedia.org/wiki/Ubenimex,link,0
157,https://en.wikipedia.org/wiki/Rifaximin,link,0
158,https://en.wikipedia.org/wiki/Papaver_somniferum,link,0
159,https://en.wikipedia.org/wiki/Casokefamide,link,0
160,https://en.wikipedia.org/wiki/Deltorphin_I,link,0
161,https://en.wikipedia.org/wiki/Lornoxicam,link,0
162,https://en.wikipedia.org/wiki/Butyrfentanyl,link,0
163,https://en.wikipedia.org/wiki/5%CE%B1-Dihydroprogesterone,link,0
164,https://en.wikipedia.org/wiki/Cephaloridine,link,0
165,https://en.wikipedia.org/wiki/Fluorometholone,link,0
166,https://en.wikipedia.org/wiki/Diphenhydramine,link,0
167,https://en.wikipedia.org/wiki/Cyclazocine,link,0
168,https://en.wikipedia.org/wiki/European_Medicines_Agency,link,0
169,https://en.wikipedia.org/wiki/Salvinorin_B_methoxymethyl_ether,link,0
170,https://en.wikipedia.org/wiki/Clinical_trial,link,0
171,https://en.wikipedia.org/wiki/Thiorphan,link,0
172,https://en.wikipedia.org/wiki/Reverse_triiodothyronine,link,0
173,https://en.wikipedia.org/wiki/Endomorphin-2,link,0
174,https://en.wikipedia.org/wiki/Terconazole,link,0
175,https://en.wikipedia.org/wiki/Tonazocine,link,0
176,"https://en.wikipedia.org/wiki/4%27,7-Dihydroxyflavone",link,0
177,https://en.wikipedia.org/wiki/PF-4455242,link,0
178,https://en.wikipedia.org/wiki/Frunevetmab,link,0
179,https://en.wikipedia.org/wiki/Euphoria,link,0
180,https://en.wikipedia.org/wiki/Netherlands,link,0
181,https://en.wikipedia.org/wiki/Cyclorphan,link,0
182,https://en.wikipedia.org/wiki/Ketobemidone,link,0
183,https://en.wikipedia.org/wiki/Diprenorphine,link,0
184,https://en.wikipedia.org/wiki/Drowsiness,link,0
185,https://en.wikipedia.org/wiki/Enkephalinase_inhibitor,link,0
186,https://en.wikipedia.org/wiki/Ecadotril,link,0
187,https://en.wikipedia.org/wiki/Guacetisal,link,0
188,https://en.wikipedia.org/wiki/Lovastatin,link,0
189,https://en.wikipedia.org/wiki/Fentanyl/fluanisone,link,0
190,https://en.wikipedia.org/wiki/TH-030418,link,0
191,https://en.wikipedia.org/wiki/Capsaicin,link,0
192,https://en.wikipedia.org/wiki/MDMA,link,0
193,https://en.wikipedia.org/wiki/Troleandomycin,link,0
194,https://en.wikipedia.org/wiki/Codeine,link,0
195,https://en.wikipedia.org/wiki/Apigenin,link,0
196,https://en.wikipedia.org/wiki/Pyrazolone,link,0
197,https://en.wikipedia.org/wiki/NBC_News,link,0
198,https://en.wikipedia.org/wiki/Neuropathic_pain,link,0
199,https://en.wikipedia.org/wiki/Biphalin,link,0
200,https://en.wikipedia.org/wiki/Stimulant,link,0
201,https://en.wikipedia.org/wiki/DrugBank,link,0
202,https://en.wikipedia.org/wiki/Nifenazone,link,0
203,https://en.wikipedia.org/wiki/Felodipine,link,0
204,https://en.wikipedia.org/wiki/Levomethorphan,link,0
205,https://en.wikipedia.org/wiki/Molar_mass,link,0
206,https://en.wikipedia.org/wiki/Oxycodegol,link,0
207,https://en.wikipedia.org/wiki/Proenkephalin,link,0
208,https://en.wikipedia.org/wiki/Eseroline,link,0
209,https://en.wikipedia.org/wiki/International_Chemical_Identifier,link,0
210,https://en.wikipedia.org/wiki/Zenazocine,link,0
211,https://en.wikipedia.org/wiki/Piperine,link,0
212,https://en.wikipedia.org/wiki/Desflurane,link,0
213,https://en.wikipedia.org/wiki/Tolnaftate,link,0
214,https://en.wikipedia.org/wiki/Melting_point,link,0
215,https://en.wikipedia.org/wiki/Alprazolam,link,0
216,https://en.wikipedia.org/wiki/Gabapentin,link,0
217,https://en.wikipedia.org/wiki/Cypermethrin,link,0
218,https://en.wikipedia.org/wiki/Cyclobenzaprine,link,0
219,https://en.wikipedia.org/wiki/Tynorphin,link,0
220,https://en.wikipedia.org/wiki/Valorphin,link,0
221,https://en.wikipedia.org/wiki/Nicotine,link,0
222,https://en.wikipedia.org/wiki/DADLE,link,0
223,https://en.wikipedia.org/wiki/Camphor,link,0
224,https://en.wikipedia.org/wiki/Nebulizer,link,0
225,https://en.wikipedia.org/wiki/Naltriben,link,0
226,https://en.wikipedia.org/wiki/%CE%9A-opioid_receptor,link,0
227,https://en.wikipedia.org/wiki/Ziconotide,link,0
228,https://en.wikipedia.org/wiki/Oxilorphan,link,0
229,https://en.wikipedia.org/wiki/Pregnanolone,link,0
230,https://en.wikipedia.org/wiki/Meclofenamic_acid,link,0
231,https://en.wikipedia.org/wiki/Drug_metabolism,link,0
232,https://en.wikipedia.org/wiki/Pregnancy_category,link,0
233,https://en.wikipedia.org/wiki/Salicylic_acid,link,0
234,https://en.wikipedia.org/wiki/Remimazolam,link,0
235,https://en.wikipedia.org/wiki/C-8813,link,0
236,https://en.wikipedia.org/wiki/Lofentanil,link,0
237,https://en.wikipedia.org/wiki/Somnolence,link,0
238,https://en.wikipedia.org/wiki/Guide_to_Pharmacology,link,0
239,https://en.wikipedia.org/wiki/Xenon,link,0
240,https://en.wikipedia.org/wiki/Piritramide,link,0
241,https://en.wikipedia.org/wiki/Cambridge,link,0
242,https://en.wikipedia.org/wiki/Nalodeine,link,0
243,https://en.wikipedia.org/wiki/7-Spiroindanyloxymorphone,link,0
244,https://en.wikipedia.org/wiki/Imipramine,link,0
245,https://en.wikipedia.org/wiki/Sublingual,link,0
246,https://en.wikipedia.org/wiki/Semax,link,0
247,https://en.wikipedia.org/wiki/Spironolactone,link,0
248,https://en.wikipedia.org/wiki/Magnesium_salicylate,link,0
249,https://en.wikipedia.org/wiki/Paul_Janssen,link,0
250,https://en.wikipedia.org/wiki/Drug_overdose,link,0
251,https://en.wikipedia.org/wiki/Remifentanil,link,0
252,https://en.wikipedia.org/wiki/NME,link,0
253,https://en.wikipedia.org/wiki/3-HO-PCP,link,0
254,https://en.wikipedia.org/wiki/Diphenoxylate,link,0
255,https://en.wikipedia.org/wiki/Topical,link,0
256,https://en.wikipedia.org/wiki/Dextromoramide,link,0
257,https://en.wikipedia.org/wiki/Funapide,link,0
258,https://en.wikipedia.org/wiki/LY-255582,link,0
259,https://en.wikipedia.org/wiki/Prednisolone,link,0
260,https://en.wikipedia.org/wiki/Constipation,link,0
261,https://en.wikipedia.org/wiki/Bevenopran,link,0
262,https://en.wikipedia.org/wiki/Meptazinol,link,0
263,https://en.wikipedia.org/wiki/Meperidine,link,0
264,https://en.wikipedia.org/wiki/Indometacin_farnesil,link,0
265,https://en.wikipedia.org/wiki/Ethylketazocine,link,0
266,https://en.wikipedia.org/wiki/Tilidine,link,0
267,https://en.wikipedia.org/wiki/Furanylfentanyl,link,0
268,https://en.wikipedia.org/wiki/Embutramide,link,0
269,https://en.wikipedia.org/wiki/Narcotic,link,0
270,https://en.wikipedia.org/wiki/Constitutive_androstane_receptor,link,0
271,https://en.wikipedia.org/wiki/Nafcillin,link,0
272,https://en.wikipedia.org/wiki/Hodgkinsine,link,0
273,https://en.wikipedia.org/wiki/ADL-5859,link,0
274,https://en.wikipedia.org/wiki/JDTic,link,0
275,https://en.wikipedia.org/wiki/Hydromorphinol,link,0
276,https://en.wikipedia.org/wiki/List_of_withdrawn_drugs,link,0
277,https://en.wikipedia.org/wiki/Tramadol/paracetamol,link,0
278,https://en.wikipedia.org/wiki/Carfentanil,link,0
279,https://en.wikipedia.org/wiki/Phenazocine,link,0
280,https://en.wikipedia.org/wiki/Naltrexone,link,0
281,https://en.wikipedia.org/wiki/Lasalocid_sodium,link,0
282,https://en.wikipedia.org/wiki/Navacaprant,link,0
283,https://en.wikipedia.org/wiki/Nicardipine,link,0
284,https://en.wikipedia.org/wiki/Pentazocine,link,0
285,https://en.wikipedia.org/wiki/Propofol,link,0
286,https://en.wikipedia.org/wiki/Suramin,link,0
287,https://en.wikipedia.org/wiki/Paracetamol,link,0
288,https://en.wikipedia.org/wiki/The_Guardian,link,0
289,https://en.wikipedia.org/wiki/Leu-enkephalin,link,0
290,https://en.wikipedia.org/wiki/Phenobarbital,link,0
291,https://en.wikipedia.org/wiki/Riodipine,link,0
292,https://en.wikipedia.org/wiki/Addiction_medicine,link,0
293,https://en.wikipedia.org/wiki/Nociceptin,link,0
294,https://en.wikipedia.org/wiki/Local_anesthetic,link,0
295,https://en.wikipedia.org/wiki/KEGG,link,0
296,https://en.wikipedia.org/wiki/Tiaprofenic_acid,link,0
297,https://en.wikipedia.org/wiki/Ro64-6198,link,0
298,https://en.wikipedia.org/wiki/Allopregnanediol,link,0
299,https://en.wikipedia.org/wiki/Tapentadol,link,0
300,https://en.wikipedia.org/wiki/Catechin,link,0
301,https://en.wikipedia.org/wiki/Metazocine,link,0
302,https://en.wikipedia.org/wiki/AM-251_(drug),link,0
303,https://en.wikipedia.org/wiki/Epicatechin,link,0
304,https://en.wikipedia.org/wiki/Anatomical_Therapeutic_Chemical_Classification_System,link,0
305,https://en.wikipedia.org/wiki/Naloxol,link,0
306,https://en.wikipedia.org/wiki/HZ-2,link,0
307,https://en.wikipedia.org/wiki/Valdecoxib,link,0
308,https://en.wikipedia.org/wiki/Naloxonazine,link,0
309,https://en.wikipedia.org/wiki/RWJ-394674,link,0
310,https://en.wikipedia.org/wiki/Clonazepam,link,0
311,https://en.wikipedia.org/wiki/ATC_code_N01,link,0
312,https://en.wikipedia.org/wiki/Thiothixene,link,0
313,https://en.wikipedia.org/wiki/Aloxiprin,link,0
314,https://en.wikipedia.org/wiki/U-50488,link,0
315,https://en.wikipedia.org/wiki/Sodium_salicylate,link,0
316,https://en.wikipedia.org/wiki/Norbuprenorphine-3-glucuronide,link,0
317,https://en.wikipedia.org/wiki/Diazepam,link,0
318,https://en.wikipedia.org/wiki/Plasma_protein_binding,link,0
319,https://en.wikipedia.org/wiki/Racecadotril,link,0
320,"https://en.wikipedia.org/wiki/4-Caffeoyl-1,5-quinide",link,0
321,https://en.wikipedia.org/wiki/Fluorophen,link,0
322,https://en.wikipedia.org/wiki/PF-05089771,link,0
323,https://en.wikipedia.org/wiki/Flucloxacillin,link,0
324,https://en.wikipedia.org/wiki/Proquazone,link,0
325,https://en.wikipedia.org/wiki/Asia,link,0
326,https://en.wikipedia.org/wiki/Tricyclic_antidepressant,link,0
327,https://en.wikipedia.org/wiki/Desmethylclozapine,link,0
328,https://en.wikipedia.org/wiki/List_of_fentanyl_analogues,link,0
329,https://en.wikipedia.org/wiki/JNJ-20788560,link,0
330,https://en.wikipedia.org/wiki/Indinavir_sulfate,link,0
331,https://en.wikipedia.org/wiki/Intravenous,link,0
332,https://en.wikipedia.org/wiki/Orlistat,link,0
333,https://en.wikipedia.org/wiki/Dehydroepiandrosterone,link,0
334,https://en.wikipedia.org/wiki/Carbasalate_calcium,link,0
335,https://en.wikipedia.org/wiki/Intravenous_therapy,link,0
336,https://en.wikipedia.org/wiki/Doi_(identifier),link,0
337,https://en.wikipedia.org/wiki/Oxymorphazone,link,0
338,https://en.wikipedia.org/wiki/TAN-67,link,0
339,https://en.wikipedia.org/wiki/Cebranopadol,link,0
340,https://en.wikipedia.org/wiki/Cephradine,link,0
341,https://en.wikipedia.org/wiki/Propanidid,link,0
342,https://en.wikipedia.org/wiki/Lacosamide,link,0
343,https://en.wikipedia.org/wiki/Droxidopa,link,0
344,https://en.wikipedia.org/wiki/TRIMU_5,link,0
345,https://en.wikipedia.org/wiki/Amiodarone,link,0
346,https://en.wikipedia.org/wiki/Beta-Funaltrexamine,link,0
347,https://en.wikipedia.org/wiki/PK-11195,link,0
348,https://en.wikipedia.org/wiki/MCOPPB,link,0
349,https://en.wikipedia.org/wiki/Ohio,link,0
350,https://en.wikipedia.org/wiki/Nicomorphine,link,0
351,https://en.wikipedia.org/wiki/Proglumide,link,0
352,https://en.wikipedia.org/wiki/Kelatorphan,link,0
353,https://en.wikipedia.org/wiki/Hdl_(identifier),link,0
354,https://en.wikipedia.org/wiki/Nefopam,link,0
355,https://en.wikipedia.org/wiki/Taxifolin,link,0
356,https://en.wikipedia.org/wiki/Methylprednisolone,link,0
357,https://en.wikipedia.org/wiki/Spinorphin,link,0
358,https://en.wikipedia.org/wiki/Morphine/naltrexone,link,0
359,https://en.wikipedia.org/wiki/Gemazocine,link,0
360,https://en.wikipedia.org/wiki/Piperidine,link,0
361,https://en.wikipedia.org/wiki/Zafirlukast,link,0
362,https://en.wikipedia.org/wiki/Phenols,link,0
363,https://en.wikipedia.org/wiki/Tetrahydrocannabinol,link,0
364,https://en.wikipedia.org/wiki/Naloxegol,link,0
365,https://en.wikipedia.org/wiki/Tacrolimus,link,0
366,https://en.wikipedia.org/wiki/Alfentanil,link,0
367,https://en.wikipedia.org/wiki/Precursor_(chemistry),link,0
368,https://en.wikipedia.org/wiki/Cyclopropane,link,0
369,https://en.wikipedia.org/wiki/Norpipanone,link,0
370,https://en.wikipedia.org/wiki/Diethyl_ether,link,0
371,https://en.wikipedia.org/wiki/Levacetylmethadol,link,0
372,https://en.wikipedia.org/wiki/RB-64,link,0
373,https://en.wikipedia.org/wiki/Oripavine,link,0
374,https://en.wikipedia.org/wiki/DSP-2230,link,0
375,https://en.wikipedia.org/wiki/Tanezumab,link,0
376,https://en.wikipedia.org/wiki/Gabapentin_enacarbil,link,0
377,https://en.wikipedia.org/wiki/Aspirin/paracetamol/caffeine,link,0
378,https://en.wikipedia.org/wiki/Lumiracoxib,link,0
379,https://en.wikipedia.org/wiki/Newsweek,link,0
380,https://en.wikipedia.org/wiki/Prasterone,link,0
381,https://en.wikipedia.org/wiki/Bosentan,link,0
382,https://en.wikipedia.org/wiki/Proxorphan,link,0
383,https://en.wikipedia.org/wiki/4%E2%80%B2-Hydroxyflavanone,link,0
384,https://en.wikipedia.org/wiki/Dimercaprol,link,0
385,https://en.wikipedia.org/wiki/Respiratory_depression,link,0
386,https://en.wikipedia.org/wiki/BTRX-246040,link,0
387,https://en.wikipedia.org/wiki/Antimycotic,link,0
388,https://en.wikipedia.org/wiki/%CE%91-Linolenic_acid,link,0
389,https://en.wikipedia.org/wiki/Drug_Enforcement_Administration,link,0
390,https://en.wikipedia.org/wiki/Indonesia,link,0
391,https://en.wikipedia.org/wiki/Mianserin,link,0
392,https://en.wikipedia.org/wiki/Hemorphin-4,link,0
393,https://en.wikipedia.org/wiki/Frakefamide,link,0
394,https://en.wikipedia.org/wiki/Niravoline,link,0
395,https://en.wikipedia.org/wiki/Dynorphin_A,link,0
396,https://en.wikipedia.org/wiki/Corticosterone,link,0
397,https://en.wikipedia.org/wiki/CERC-501,link,0
398,https://en.wikipedia.org/wiki/Papaveretum,link,0
399,https://en.wikipedia.org/wiki/Loratadine,link,0
400,https://en.wikipedia.org/wiki/Paclitaxel,link,0
401,https://en.wikipedia.org/wiki/Zaltoprofen,link,0
402,https://en.wikipedia.org/wiki/Progesterone,link,0
403,https://en.wikipedia.org/wiki/TRV734,link,0
404,https://en.wikipedia.org/wiki/%CE%9C-opioid_receptor,link,0
405,https://en.wikipedia.org/wiki/Buprenorphine/samidorphan,link,0
406,https://en.wikipedia.org/wiki/AZD2327,link,0
407,https://en.wikipedia.org/wiki/Endoscopy,link,0
408,https://en.wikipedia.org/wiki/NFEPP,link,0
409,https://en.wikipedia.org/wiki/Imidazole_salicylate,link,0
410,https://en.wikipedia.org/wiki/Morphine,link,0
411,https://en.wikipedia.org/wiki/Wintergreen,link,0
412,https://en.wikipedia.org/wiki/Lorazepam,link,0
413,https://en.wikipedia.org/wiki/ISSN_(identifier),link,0
414,https://en.wikipedia.org/wiki/Dihydromorphine,link,0
415,https://en.wikipedia.org/wiki/Meloxicam,link,0
416,https://en.wikipedia.org/wiki/Etodolac,link,0
417,https://en.wikipedia.org/wiki/MedlinePlus,link,0
418,https://en.wikipedia.org/wiki/IBNtxA,link,0
419,https://en.wikipedia.org/wiki/CR665,link,0
420,https://en.wikipedia.org/wiki/NPR,link,0
421,https://en.wikipedia.org/wiki/Mevastatin,link,0
422,https://en.wikipedia.org/wiki/Vienna,link,0
423,https://en.wikipedia.org/wiki/South_Africa,link,0
424,https://en.wikipedia.org/wiki/Hydrocodone/aspirin,link,0
425,https://en.wikipedia.org/wiki/Clindamycin,link,0
426,https://en.wikipedia.org/wiki/FDA,link,0
427,https://en.wikipedia.org/wiki/Nicodicodine,link,0
428,https://en.wikipedia.org/wiki/Morphiceptin,link,0
429,https://en.wikipedia.org/wiki/Butorphan,link,0
430,https://en.wikipedia.org/wiki/Mitragynine,link,0
431,https://en.wikipedia.org/wiki/Alazocine,link,0
432,https://en.wikipedia.org/wiki/Palliative_care,link,0
433,https://en.wikipedia.org/wiki/Anileridine,link,0
434,https://en.wikipedia.org/wiki/Potassium_channel_opener,link,0
435,https://en.wikipedia.org/wiki/Loxicodegol,link,0
436,https://en.wikipedia.org/wiki/Ethoheptazine,link,0
437,https://en.wikipedia.org/wiki/Metamizole,link,0
438,https://en.wikipedia.org/wiki/Pawhuskin_A,link,0
439,https://en.wikipedia.org/wiki/Nalfurafine,link,0
440,https://en.wikipedia.org/wiki/Beta-Endorphin,link,0
441,https://en.wikipedia.org/wiki/Dermorphin,link,0
442,https://en.wikipedia.org/wiki/ARM390,link,0
443,https://en.wikipedia.org/wiki/Eburnamonine,link,0
444,https://en.wikipedia.org/wiki/Centers_for_Disease_Control_and_Prevention,link,0
445,https://en.wikipedia.org/wiki/Neurosteroid,link,0
446,https://en.wikipedia.org/wiki/Cyclophosphamide,link,0
447,https://en.wikipedia.org/wiki/Loperamide,link,0
448,https://en.wikipedia.org/wiki/Dehydroepiandrosterone_sulfate,link,0
449,https://en.wikipedia.org/wiki/Mitragynine_pseudoindoxyl,link,0
450,https://en.wikipedia.org/wiki/Simvastatin,link,0
451,https://en.wikipedia.org/wiki/Salvia_divinorum,link,0
452,https://en.wikipedia.org/wiki/Gallocatechol,link,0
453,https://en.wikipedia.org/wiki/Amobarbital,link,0
454,https://en.wikipedia.org/wiki/Pregnane_X_receptor,link,0
455,https://en.wikipedia.org/wiki/Omeprazole,link,0
456,https://en.wikipedia.org/wiki/Oxymorphone,link,0
457,https://en.wikipedia.org/wiki/Sodium_channel_blocker,link,0
458,https://en.wikipedia.org/wiki/Nalbuphine,link,0
459,https://en.wikipedia.org/wiki/Liver,link,0
460,https://en.wikipedia.org/wiki/Salvinorin_A,link,0
461,https://en.wikipedia.org/wiki/Dihydrocodeine,link,0
